db,con,file,con_description,filename_deg,filename_ref,source,lang,votes,mos,noi,col,dis,loud,noi_std,col_std,dis_std,loud_std,mos_std,filepath_deg,filepath_ref
NISQA_TRAIN_SIM,8565.0,8565.0,simulated,c08565_2_244_2_7_001-ch6-speaker_seg72.wav,2_244_2_7_001-ch6-speaker_seg72.wav,AusTalk,en,5.0,3.2,3.0828758,2.50850232,4.055848200000002,3.4180346,0.6988315192147251,0.79894001009238,0.5874759910020999,0.964331188207941,0.4472135954999579,NISQA_TRAIN_SIM/deg/c08565_2_244_2_7_001-ch6-speaker_seg72.wav,NISQA_TRAIN_SIM/ref/2_244_2_7_001-ch6-speaker_seg72.wav
NISQA_TRAIN_SIM,8566.0,8566.0,simulated,c08566_2_29_2_7_001-ch6-speaker_seg37.wav,2_29_2_7_001-ch6-speaker_seg37.wav,AusTalk,en,5.0,1.4,2.72886664,1.59334256,1.34895644,2.73164972,1.22390753437499,0.49369970205327,0.10469243127919,1.38450235650256,0.547722557505166,NISQA_TRAIN_SIM/deg/c08566_2_29_2_7_001-ch6-speaker_seg37.wav,NISQA_TRAIN_SIM/ref/2_29_2_7_001-ch6-speaker_seg37.wav
NISQA_TRAIN_SIM,8567.0,8567.0,simulated,c08567_2_330_2_7_001-ch6-speaker_seg82.wav,2_330_2_7_001-ch6-speaker_seg82.wav,AusTalk,en,5.0,3.4,3.09625556,3.71097652,4.47379972,3.73348076,1.08807563247176,1.00099475516492,0.437567628432351,1.02685325038197,1.14017542509914,NISQA_TRAIN_SIM/deg/c08567_2_330_2_7_001-ch6-speaker_seg82.wav,NISQA_TRAIN_SIM/ref/2_330_2_7_001-ch6-speaker_seg82.wav
NISQA_TRAIN_SIM,8568.0,8568.0,simulated,c08568_2_356_2_7_001-ch6-speaker_seg112.wav,2_356_2_7_001-ch6-speaker_seg112.wav,AusTalk,en,5.0,1.0,1.5076228,2.37261888,2.18439972,1.9267286,0.457166576610386,0.584898560564866,1.10284243706132,0.4488275499653289,0.0,NISQA_TRAIN_SIM/deg/c08568_2_356_2_7_001-ch6-speaker_seg112.wav,NISQA_TRAIN_SIM/ref/2_356_2_7_001-ch6-speaker_seg112.wav
NISQA_TRAIN_SIM,8569.0,8569.0,simulated,c08569_2_393_2_7_001-ch6-speaker_seg61.wav,2_393_2_7_001-ch6-speaker_seg61.wav,AusTalk,en,5.0,3.0,2.10711632,2.74350564,3.15214768,3.10482976,0.46463678639233,0.906021531902111,0.913684670195682,0.543840584931548,0.0,NISQA_TRAIN_SIM/deg/c08569_2_393_2_7_001-ch6-speaker_seg61.wav,NISQA_TRAIN_SIM/ref/2_393_2_7_001-ch6-speaker_seg61.wav
NISQA_TRAIN_SIM,8570.0,8570.0,simulated,c08570_2_566_2_7_001-ch6-speaker_seg82.wav,2_566_2_7_001-ch6-speaker_seg82.wav,AusTalk,en,5.0,1.4,2.93670896,2.032648,1.39699428,3.27683712,1.1720631922116398,0.7221129340621041,0.29745379279157297,0.921411469841456,0.547722557505166,NISQA_TRAIN_SIM/deg/c08570_2_566_2_7_001-ch6-speaker_seg82.wav,NISQA_TRAIN_SIM/ref/2_566_2_7_001-ch6-speaker_seg82.wav
NISQA_TRAIN_SIM,8571.0,8571.0,simulated,c08571_2_664_2_7_001-ch6-speaker_seg50.wav,2_664_2_7_001-ch6-speaker_seg50.wav,AusTalk,en,5.0,3.2,3.98163208,3.30855228,3.54297672,3.49560748,1.16619748688236,0.922541383244823,0.970902914922606,1.23784396830955,0.8366600265340759,NISQA_TRAIN_SIM/deg/c08571_2_664_2_7_001-ch6-speaker_seg50.wav,NISQA_TRAIN_SIM/ref/2_664_2_7_001-ch6-speaker_seg50.wav
NISQA_TRAIN_SIM,8572.0,8572.0,simulated,c08572_2_686_2_7_001-ch6-speaker_seg7.wav,2_686_2_7_001-ch6-speaker_seg7.wav,AusTalk,en,5.0,2.4,2.82485384,2.29339132,3.66617084,3.36883288,0.9529653399622612,0.909254295491032,0.842369676543837,1.0853348179458102,0.547722557505166,NISQA_TRAIN_SIM/deg/c08572_2_686_2_7_001-ch6-speaker_seg7.wav,NISQA_TRAIN_SIM/ref/2_686_2_7_001-ch6-speaker_seg7.wav
NISQA_TRAIN_SIM,8573.0,8573.0,simulated,c08573_2_708_2_7_001-ch6-speaker_seg87.wav,2_708_2_7_001-ch6-speaker_seg87.wav,AusTalk,en,5.0,3.2,3.45430788,3.48033504,3.66080312,3.45768592,0.9020129591643752,0.8250543998284531,1.3033383014616298,1.3618225269657,1.48323969741913,NISQA_TRAIN_SIM/deg/c08573_2_708_2_7_001-ch6-speaker_seg87.wav,NISQA_TRAIN_SIM/ref/2_708_2_7_001-ch6-speaker_seg87.wav
NISQA_TRAIN_SIM,8574.0,8574.0,simulated,c08574_2_764_2_7_001-ch6-speaker_seg57.wav,2_764_2_7_001-ch6-speaker_seg57.wav,AusTalk,en,5.0,2.8,3.75421944,2.02436524,3.60781616,3.28665612,0.8638464435333559,0.3768938316533561,0.960294872549202,0.6590309295281309,0.8366600265340759,NISQA_TRAIN_SIM/deg/c08574_2_764_2_7_001-ch6-speaker_seg57.wav,NISQA_TRAIN_SIM/ref/2_764_2_7_001-ch6-speaker_seg57.wav
NISQA_TRAIN_SIM,8575.0,8575.0,simulated,c08575_2_764_2_7_001-ch6-speaker_seg65.wav,2_764_2_7_001-ch6-speaker_seg65.wav,AusTalk,en,5.0,1.2,1.45031844,2.31699684,2.51918308,2.63887192,0.1965143144231689,0.9577077038741658,1.05735212393582,0.916846255187342,0.4472135954999579,NISQA_TRAIN_SIM/deg/c08575_2_764_2_7_001-ch6-speaker_seg65.wav,NISQA_TRAIN_SIM/ref/2_764_2_7_001-ch6-speaker_seg65.wav
NISQA_TRAIN_SIM,8576.0,8576.0,simulated,c08576_2_765_2_7_001-ch6-speaker_seg43.wav,2_765_2_7_001-ch6-speaker_seg43.wav,AusTalk,en,5.0,3.4,2.76732796,2.67801776,4.0748262,3.28303384,1.46396064352277,0.974467276897192,0.786277099181542,1.47258864820395,1.14017542509914,NISQA_TRAIN_SIM/deg/c08576_2_765_2_7_001-ch6-speaker_seg43.wav,NISQA_TRAIN_SIM/ref/2_765_2_7_001-ch6-speaker_seg43.wav
NISQA_TRAIN_SIM,8577.0,8577.0,simulated,c08577_2_870_2_7_001-ch6-speaker_seg27.wav,2_870_2_7_001-ch6-speaker_seg27.wav,AusTalk,en,7.0,1.14285714285714,1.40497722857143,2.19756605714286,2.34962011428571,2.03598511428571,0.478678332103894,0.8538355644994781,0.8385777305033871,0.991186450576889,0.3779644730092271,NISQA_TRAIN_SIM/deg/c08577_2_870_2_7_001-ch6-speaker_seg27.wav,NISQA_TRAIN_SIM/ref/2_870_2_7_001-ch6-speaker_seg27.wav
NISQA_TRAIN_SIM,8578.0,8578.0,simulated,c08578_2_881_2_7_001-ch6-speaker_seg62.wav,2_881_2_7_001-ch6-speaker_seg62.wav,AusTalk,en,5.0,3.6,3.12189168,3.26911552,3.54337868,3.36818468,1.3468409495629798,1.40834169694803,1.37135313905832,1.21750582845068,1.14017542509914,NISQA_TRAIN_SIM/deg/c08578_2_881_2_7_001-ch6-speaker_seg62.wav,NISQA_TRAIN_SIM/ref/2_881_2_7_001-ch6-speaker_seg62.wav
NISQA_TRAIN_SIM,8579.0,8579.0,simulated,c08579_2_959_2_7_001-ch6-speaker_seg96.wav,2_959_2_7_001-ch6-speaker_seg96.wav,AusTalk,en,9.0,1.22222222222222,1.54391362222222,1.3200566,2.3348300666666697,2.02396408888889,0.495026806879026,0.1961394062098689,1.09190460858218,1.2912100098490802,0.440958551844098,NISQA_TRAIN_SIM/deg/c08579_2_959_2_7_001-ch6-speaker_seg96.wav,NISQA_TRAIN_SIM/ref/2_959_2_7_001-ch6-speaker_seg96.wav
NISQA_TRAIN_SIM,8580.0,8580.0,simulated,c08580_3_1009_2_7_001-ch6-speaker_seg42.wav,3_1009_2_7_001-ch6-speaker_seg42.wav,AusTalk,en,5.0,1.2,1.53459256,1.37983984,2.1832434,1.98785204,0.772533416899313,0.25872341007177496,1.45448041297787,1.2935449058188,0.4472135954999579,NISQA_TRAIN_SIM/deg/c08580_3_1009_2_7_001-ch6-speaker_seg42.wav,NISQA_TRAIN_SIM/ref/3_1009_2_7_001-ch6-speaker_seg42.wav
NISQA_TRAIN_SIM,8581.0,8581.0,simulated,c08581_3_1178_2_7_001-ch6-speaker_seg15.wav,3_1178_2_7_001-ch6-speaker_seg15.wav,AusTalk,en,5.0,1.0,1.93633856,1.21707648,3.01135212,2.03175384,0.8376480572619429,0.0847764454591722,0.896958797765199,1.09807484740134,0.0,NISQA_TRAIN_SIM/deg/c08581_3_1178_2_7_001-ch6-speaker_seg15.wav,NISQA_TRAIN_SIM/ref/3_1178_2_7_001-ch6-speaker_seg15.wav
NISQA_TRAIN_SIM,8582.0,8582.0,simulated,c08582_3_1204_2_7_001-ch6-speaker_seg3.wav,3_1204_2_7_001-ch6-speaker_seg3.wav,AusTalk,en,5.0,3.2,2.13281276,3.90279196,4.17626088,2.63213744,0.619742908921052,1.13749480087382,0.637612554740582,0.967856426344687,0.4472135954999579,NISQA_TRAIN_SIM/deg/c08582_3_1204_2_7_001-ch6-speaker_seg3.wav,NISQA_TRAIN_SIM/ref/3_1204_2_7_001-ch6-speaker_seg3.wav
NISQA_TRAIN_SIM,8583.0,8583.0,simulated,c08583_3_1230_2_7_001-ch6-speaker_seg105.wav,3_1230_2_7_001-ch6-speaker_seg105.wav,AusTalk,en,4.0,1.75,2.102514,2.3582122,3.3781336000000004,2.46462775,1.2147654696136498,0.5557692,0.8059893735473691,0.7799692156133409,0.5,NISQA_TRAIN_SIM/deg/c08583_3_1230_2_7_001-ch6-speaker_seg105.wav,NISQA_TRAIN_SIM/ref/3_1230_2_7_001-ch6-speaker_seg105.wav
NISQA_TRAIN_SIM,8584.0,8584.0,simulated,c08584_3_1269_2_7_001-ch6-speaker_seg39.wav,3_1269_2_7_001-ch6-speaker_seg39.wav,AusTalk,en,5.0,1.4,2.49526372,1.51349408,2.98703832,2.05726564,0.547379753058379,0.379708877942842,0.671468214717162,0.641997056982124,0.547722557505166,NISQA_TRAIN_SIM/deg/c08584_3_1269_2_7_001-ch6-speaker_seg39.wav,NISQA_TRAIN_SIM/ref/3_1269_2_7_001-ch6-speaker_seg39.wav
NISQA_TRAIN_SIM,8585.0,8585.0,simulated,c08585_3_157_2_7_001-ch6-speaker_seg6.wav,3_157_2_7_001-ch6-speaker_seg6.wav,AusTalk,en,5.0,2.8,3.71510092,2.79671976,2.95706668,3.38337056,0.953578567634021,1.27690331924472,1.25901257175242,0.4890188222862271,0.4472135954999579,NISQA_TRAIN_SIM/deg/c08585_3_157_2_7_001-ch6-speaker_seg6.wav,NISQA_TRAIN_SIM/ref/3_157_2_7_001-ch6-speaker_seg6.wav
NISQA_TRAIN_SIM,8586.0,8586.0,simulated,c08586_3_263_2_7_001-ch6-speaker_seg51.wav,3_263_2_7_001-ch6-speaker_seg51.wav,AusTalk,en,5.0,2.0,3.28370532,2.02790112,2.2769654,2.34598452,1.30656403627575,0.76984090295643,1.15039988613927,0.6866170776006171,0.707106781186548,NISQA_TRAIN_SIM/deg/c08586_3_263_2_7_001-ch6-speaker_seg51.wav,NISQA_TRAIN_SIM/ref/3_263_2_7_001-ch6-speaker_seg51.wav
NISQA_TRAIN_SIM,8587.0,8587.0,simulated,c08587_3_378_2_7_001-ch6-speaker_seg11.wav,3_378_2_7_001-ch6-speaker_seg11.wav,AusTalk,en,5.0,3.6,4.25921496,4.2312726,3.57303072,4.47702504,0.3793345374412779,0.43833235676034704,0.665414207438504,0.426615844958468,0.8944271909999159,NISQA_TRAIN_SIM/deg/c08587_3_378_2_7_001-ch6-speaker_seg11.wav,NISQA_TRAIN_SIM/ref/3_378_2_7_001-ch6-speaker_seg11.wav
NISQA_TRAIN_SIM,8588.0,8588.0,simulated,c08588_3_404_2_7_001-ch6-speaker_seg37.wav,3_404_2_7_001-ch6-speaker_seg37.wav,AusTalk,en,5.0,1.6,3.21557052,2.5434224,2.03957784,2.83788832,1.5178434514617198,0.531162531782372,0.905953433935557,0.9018490566335992,0.547722557505166,NISQA_TRAIN_SIM/deg/c08588_3_404_2_7_001-ch6-speaker_seg37.wav,NISQA_TRAIN_SIM/ref/3_404_2_7_001-ch6-speaker_seg37.wav
NISQA_TRAIN_SIM,8589.0,8589.0,simulated,c08589_3_408_2_7_001-ch6-speaker_seg7.wav,3_408_2_7_001-ch6-speaker_seg7.wav,AusTalk,en,5.0,3.0,2.50634056,2.50173776,4.05685884,3.80271008,0.43358083781185297,0.399155365757405,0.636974298217007,0.7419914059743091,0.707106781186548,NISQA_TRAIN_SIM/deg/c08589_3_408_2_7_001-ch6-speaker_seg7.wav,NISQA_TRAIN_SIM/ref/3_408_2_7_001-ch6-speaker_seg7.wav
NISQA_TRAIN_SIM,8590.0,8590.0,simulated,c08590_3_423_2_7_001-ch6-speaker_seg33.wav,3_423_2_7_001-ch6-speaker_seg33.wav,AusTalk,en,5.0,1.6,2.69822332,2.46973872,1.77628732,3.02641472,0.439443189268683,0.98914005509442,0.5802526846306121,1.43307136784493,0.547722557505166,NISQA_TRAIN_SIM/deg/c08590_3_423_2_7_001-ch6-speaker_seg33.wav,NISQA_TRAIN_SIM/ref/3_423_2_7_001-ch6-speaker_seg33.wav
NISQA_TRAIN_SIM,8591.0,8591.0,simulated,c08591_3_430_2_7_001-ch6-speaker_seg157.wav,3_430_2_7_001-ch6-speaker_seg157.wav,AusTalk,en,10.0,2.1,2.0523311,3.45253734,2.90715834,3.10183132,0.486100999744797,0.996164041587359,1.20529077993192,1.2393396730036002,0.7378647873726221,NISQA_TRAIN_SIM/deg/c08591_3_430_2_7_001-ch6-speaker_seg157.wav,NISQA_TRAIN_SIM/ref/3_430_2_7_001-ch6-speaker_seg157.wav
NISQA_TRAIN_SIM,8592.0,8592.0,simulated,c08592_3_448_2_7_001-ch6-speaker_seg11.wav,3_448_2_7_001-ch6-speaker_seg11.wav,AusTalk,en,4.0,2.25,3.24567215,3.7722186,1.8373506,3.6274538,1.47619996350358,1.12464999974616,0.644614312618328,1.26450949016594,0.5,NISQA_TRAIN_SIM/deg/c08592_3_448_2_7_001-ch6-speaker_seg11.wav,NISQA_TRAIN_SIM/ref/3_448_2_7_001-ch6-speaker_seg11.wav
NISQA_TRAIN_SIM,8593.0,8593.0,simulated,c08593_3_455_2_7_001-ch6-speaker_seg62.wav,3_455_2_7_001-ch6-speaker_seg62.wav,AusTalk,en,5.0,3.2,3.37832372,2.89701748,3.95091444,3.42321992,1.07907012492961,1.05749689378824,0.579356667738284,0.7164713455906608,0.4472135954999579,NISQA_TRAIN_SIM/deg/c08593_3_455_2_7_001-ch6-speaker_seg62.wav,NISQA_TRAIN_SIM/ref/3_455_2_7_001-ch6-speaker_seg62.wav
NISQA_TRAIN_SIM,8594.0,8594.0,simulated,c08594_3_503_2_7_001-ch6-speaker_seg113.wav,3_503_2_7_001-ch6-speaker_seg113.wav,AusTalk,en,5.0,3.4,3.56248912,3.29795276,4.16888252,3.3632626000000005,1.19081071120243,1.18102459633402,0.858406894972118,0.913552649812609,0.547722557505166,NISQA_TRAIN_SIM/deg/c08594_3_503_2_7_001-ch6-speaker_seg113.wav,NISQA_TRAIN_SIM/ref/3_503_2_7_001-ch6-speaker_seg113.wav
NISQA_TRAIN_SIM,8595.0,8595.0,simulated,c08595_3_537_2_7_001-ch6-speaker_seg10.wav,3_537_2_7_001-ch6-speaker_seg10.wav,AusTalk,en,5.0,2.2,3.98383968,2.21926036,3.31920296,3.3374654,1.19396830807635,1.35619393969648,1.234641910733,1.2810611869563702,1.09544511501033,NISQA_TRAIN_SIM/deg/c08595_3_537_2_7_001-ch6-speaker_seg10.wav,NISQA_TRAIN_SIM/ref/3_537_2_7_001-ch6-speaker_seg10.wav
NISQA_TRAIN_SIM,8596.0,8596.0,simulated,c08596_3_59_2_7_001-ch6-speaker_seg25.wav,3_59_2_7_001-ch6-speaker_seg25.wav,AusTalk,en,5.0,3.0,1.69535736,3.59770172,4.13987504,3.76207068,0.491451111758584,0.987217795084748,0.577883570986464,0.948581476138972,0.707106781186548,NISQA_TRAIN_SIM/deg/c08596_3_59_2_7_001-ch6-speaker_seg25.wav,NISQA_TRAIN_SIM/ref/3_59_2_7_001-ch6-speaker_seg25.wav
NISQA_TRAIN_SIM,8597.0,8597.0,simulated,c08597_3_654_2_7_001-ch6-speaker_seg143.wav,3_654_2_7_001-ch6-speaker_seg143.wav,AusTalk,en,5.0,3.8,3.44190884,3.67246456,4.08618836,3.51177728,1.2503424250256998,1.10205462047992,0.7708209560174709,1.44261612022077,1.30384048104053,NISQA_TRAIN_SIM/deg/c08597_3_654_2_7_001-ch6-speaker_seg143.wav,NISQA_TRAIN_SIM/ref/3_654_2_7_001-ch6-speaker_seg143.wav
NISQA_TRAIN_SIM,8598.0,8598.0,simulated,c08598_3_654_2_7_001-ch6-speaker_seg23.wav,3_654_2_7_001-ch6-speaker_seg23.wav,AusTalk,en,5.0,2.4,3.2427378,2.05325536,2.83152608,3.0756804,1.04630725826934,0.6993362613025351,1.01030857288469,1.4752447381486398,0.547722557505166,NISQA_TRAIN_SIM/deg/c08598_3_654_2_7_001-ch6-speaker_seg23.wav,NISQA_TRAIN_SIM/ref/3_654_2_7_001-ch6-speaker_seg23.wav
NISQA_TRAIN_SIM,8599.0,8599.0,simulated,c08599_3_71_2_7_001-ch6-speaker_seg32.wav,3_71_2_7_001-ch6-speaker_seg32.wav,AusTalk,en,8.0,1.25,1.50224165,1.3797563,2.582324075,1.612249425,0.439846234423008,0.2285094075591889,1.2765050715748,0.532715320129729,0.462910049886276,NISQA_TRAIN_SIM/deg/c08599_3_71_2_7_001-ch6-speaker_seg32.wav,NISQA_TRAIN_SIM/ref/3_71_2_7_001-ch6-speaker_seg32.wav
NISQA_TRAIN_SIM,8600.0,8600.0,simulated,c08600_3_726_2_7_001-ch6-speaker_seg13.wav,3_726_2_7_001-ch6-speaker_seg13.wav,AusTalk,en,5.0,2.8,2.4732932,2.68020756,3.25817516,3.68087104,1.2837617440816005,0.907769064765796,1.0958203719516602,0.559335258069709,0.4472135954999579,NISQA_TRAIN_SIM/deg/c08600_3_726_2_7_001-ch6-speaker_seg13.wav,NISQA_TRAIN_SIM/ref/3_726_2_7_001-ch6-speaker_seg13.wav
NISQA_TRAIN_SIM,8601.0,8601.0,simulated,c08601_3_767_2_7_001-ch6-speaker_seg45.wav,3_767_2_7_001-ch6-speaker_seg45.wav,AusTalk,en,5.0,1.2,2.53785184,1.57875176,2.65520236,2.01378668,0.440634589968749,0.7989521523864789,1.30316440991676,0.906573740507142,0.4472135954999579,NISQA_TRAIN_SIM/deg/c08601_3_767_2_7_001-ch6-speaker_seg45.wav,NISQA_TRAIN_SIM/ref/3_767_2_7_001-ch6-speaker_seg45.wav
NISQA_TRAIN_SIM,8602.0,8602.0,simulated,c08602_3_833_2_7_001-ch6-speaker_seg33.wav,3_833_2_7_001-ch6-speaker_seg33.wav,AusTalk,en,5.0,4.8,4.5780468,4.34097172,4.63266516,4.47456596,0.270056189176067,0.7036295529288061,0.265271448879686,0.582114058993603,0.4472135954999579,NISQA_TRAIN_SIM/deg/c08602_3_833_2_7_001-ch6-speaker_seg33.wav,NISQA_TRAIN_SIM/ref/3_833_2_7_001-ch6-speaker_seg33.wav
NISQA_TRAIN_SIM,8603.0,8603.0,simulated,c08603_3_875_2_7_001-ch6-speaker_seg64.wav,3_875_2_7_001-ch6-speaker_seg64.wav,AusTalk,en,5.0,1.4,1.46210416,1.5488696000000002,2.04464404,2.23458088,0.3614664547017439,0.565087634446428,0.8717390626669129,1.08331226391109,0.547722557505166,NISQA_TRAIN_SIM/deg/c08603_3_875_2_7_001-ch6-speaker_seg64.wav,NISQA_TRAIN_SIM/ref/3_875_2_7_001-ch6-speaker_seg64.wav
NISQA_TRAIN_SIM,8604.0,8604.0,simulated,c08604_3_906_2_7_001-ch6-speaker_seg2.wav,3_906_2_7_001-ch6-speaker_seg2.wav,AusTalk,en,5.0,3.8,3.43071248,3.3835193999999995,4.17276692,3.10475092,1.01172629831617,0.982343153039812,0.5365472465471721,1.04789241014807,0.4472135954999579,NISQA_TRAIN_SIM/deg/c08604_3_906_2_7_001-ch6-speaker_seg2.wav,NISQA_TRAIN_SIM/ref/3_906_2_7_001-ch6-speaker_seg2.wav
NISQA_TRAIN_SIM,8605.0,8605.0,simulated,c08605_3_96_2_7_001-ch6-speaker_seg72.wav,3_96_2_7_001-ch6-speaker_seg72.wav,AusTalk,en,5.0,2.2,3.572628,2.30528924,2.14573472,3.07476512,1.14489855039089,1.27439096222443,0.57936404525988,1.53638186655132,1.30384048104053,NISQA_TRAIN_SIM/deg/c08605_3_96_2_7_001-ch6-speaker_seg72.wav,NISQA_TRAIN_SIM/ref/3_96_2_7_001-ch6-speaker_seg72.wav
NISQA_TRAIN_SIM,8606.0,8606.0,simulated,c08606_4_1036_2_7_001-ch6-speaker_seg59.wav,4_1036_2_7_001-ch6-speaker_seg59.wav,AusTalk,en,4.0,1.5,3.61986995,1.8920737,4.01094585,2.2646508,1.00209573110823,0.691748101975712,1.31939698823483,0.462594090956726,0.577350269189626,NISQA_TRAIN_SIM/deg/c08606_4_1036_2_7_001-ch6-speaker_seg59.wav,NISQA_TRAIN_SIM/ref/4_1036_2_7_001-ch6-speaker_seg59.wav
NISQA_TRAIN_SIM,8607.0,8607.0,simulated,c08607_4_1064_2_7_001-ch6-speaker_seg87.wav,4_1064_2_7_001-ch6-speaker_seg87.wav,AusTalk,en,5.0,2.0,2.08022292,3.16623676,3.60976888,3.23762952,0.959845395098852,1.59924193643977,1.25294667924452,1.4871622307068,1.0,NISQA_TRAIN_SIM/deg/c08607_4_1064_2_7_001-ch6-speaker_seg87.wav,NISQA_TRAIN_SIM/ref/4_1064_2_7_001-ch6-speaker_seg87.wav
NISQA_TRAIN_SIM,8608.0,8608.0,simulated,c08608_4_1108_2_7_001-ch6-speaker_seg56.wav,4_1108_2_7_001-ch6-speaker_seg56.wav,AusTalk,en,5.0,3.0,3.0900528,2.4671807999999995,3.42442816,3.04702504,0.8380425513370791,0.4110334167705589,1.0124746894068102,1.17880235569942,0.707106781186548,NISQA_TRAIN_SIM/deg/c08608_4_1108_2_7_001-ch6-speaker_seg56.wav,NISQA_TRAIN_SIM/ref/4_1108_2_7_001-ch6-speaker_seg56.wav
NISQA_TRAIN_SIM,8609.0,8609.0,simulated,c08609_4_111_2_7_001-ch6-speaker_seg17.wav,4_111_2_7_001-ch6-speaker_seg17.wav,AusTalk,en,5.0,1.6,2.052858,1.90111048,1.88257732,1.83022512,0.6159041640746229,0.62102552730181,0.718258707855708,0.6826045904704949,0.8944271909999159,NISQA_TRAIN_SIM/deg/c08609_4_111_2_7_001-ch6-speaker_seg17.wav,NISQA_TRAIN_SIM/ref/4_111_2_7_001-ch6-speaker_seg17.wav
NISQA_TRAIN_SIM,8610.0,8610.0,simulated,c08610_4_1166_2_7_001B-ch6-speaker_seg76.wav,4_1166_2_7_001B-ch6-speaker_seg76.wav,AusTalk,en,5.0,3.2,3.63649972,3.3657844,3.94796072,3.18496356,1.23822960934317,1.3223567219756,1.04540279525309,0.9585107652483028,0.8366600265340759,NISQA_TRAIN_SIM/deg/c08610_4_1166_2_7_001B-ch6-speaker_seg76.wav,NISQA_TRAIN_SIM/ref/4_1166_2_7_001B-ch6-speaker_seg76.wav
NISQA_TRAIN_SIM,8611.0,8611.0,simulated,c08611_4_1187_2_7_001-ch6-speaker_seg159.wav,4_1187_2_7_001-ch6-speaker_seg159.wav,AusTalk,en,5.0,2.8,2.2360888,2.8561496,3.3233468,2.4326726,1.2394157934247,0.9789647980684192,1.10899378104748,1.01583897571391,1.30384048104053,NISQA_TRAIN_SIM/deg/c08611_4_1187_2_7_001-ch6-speaker_seg159.wav,NISQA_TRAIN_SIM/ref/4_1187_2_7_001-ch6-speaker_seg159.wav
NISQA_TRAIN_SIM,8612.0,8612.0,simulated,c08612_4_1210_2_7_001-ch6-speaker_seg37.wav,4_1210_2_7_001-ch6-speaker_seg37.wav,AusTalk,en,5.0,1.4,1.86637296,1.8469886,3.6585686,1.83582748,0.669869493224395,0.567121574161978,0.8786610955175258,0.6922792097974859,0.547722557505166,NISQA_TRAIN_SIM/deg/c08612_4_1210_2_7_001-ch6-speaker_seg37.wav,NISQA_TRAIN_SIM/ref/4_1210_2_7_001-ch6-speaker_seg37.wav
NISQA_TRAIN_SIM,8613.0,8613.0,simulated,c08613_4_1218_2_7_001-ch6-speaker_seg69.wav,4_1218_2_7_001-ch6-speaker_seg69.wav,AusTalk,en,5.0,1.0,3.51768932,1.31259956,1.50129472,2.48239668,0.948863479837048,0.236213339925814,0.351492700184872,1.87701993035083,0.0,NISQA_TRAIN_SIM/deg/c08613_4_1218_2_7_001-ch6-speaker_seg69.wav,NISQA_TRAIN_SIM/ref/4_1218_2_7_001-ch6-speaker_seg69.wav
NISQA_TRAIN_SIM,8614.0,8614.0,simulated,c08614_4_1257_2_7_001-ch6-speaker_seg27.wav,4_1257_2_7_001-ch6-speaker_seg27.wav,AusTalk,en,5.0,1.0,2.04237636,2.08785084,1.2621998,2.58091232,0.6204037335238629,0.435920129135909,0.224520727867251,0.949963444425296,0.0,NISQA_TRAIN_SIM/deg/c08614_4_1257_2_7_001-ch6-speaker_seg27.wav,NISQA_TRAIN_SIM/ref/4_1257_2_7_001-ch6-speaker_seg27.wav
NISQA_TRAIN_SIM,8615.0,8615.0,simulated,c08615_4_1258_2_7_001-ch6-speaker_seg115.wav,4_1258_2_7_001-ch6-speaker_seg115.wav,AusTalk,en,5.0,4.2,3.94490044,4.20440336,4.50363548,4.60244012,0.8133983251243191,0.8405929316646841,0.375977982642271,0.3291526213552789,0.8366600265340759,NISQA_TRAIN_SIM/deg/c08615_4_1258_2_7_001-ch6-speaker_seg115.wav,NISQA_TRAIN_SIM/ref/4_1258_2_7_001-ch6-speaker_seg115.wav
NISQA_TRAIN_SIM,8616.0,8616.0,simulated,c08616_4_1275_2_7_001-ch6-speaker_seg26.wav,4_1275_2_7_001-ch6-speaker_seg26.wav,AusTalk,en,5.0,3.8,3.3168839999999995,2.88389092,4.55021108,3.99088392,0.9815471207013552,1.15526000365826,0.185373650208847,0.874165701059754,0.8366600265340759,NISQA_TRAIN_SIM/deg/c08616_4_1275_2_7_001-ch6-speaker_seg26.wav,NISQA_TRAIN_SIM/ref/4_1275_2_7_001-ch6-speaker_seg26.wav
NISQA_TRAIN_SIM,8617.0,8617.0,simulated,c08617_4_128_2_7_001-ch6-speaker_seg37.wav,4_128_2_7_001-ch6-speaker_seg37.wav,AusTalk,en,5.0,4.2,3.3440068,4.33348452,3.97079508,4.26567528,0.97642045783947,0.308934241858574,0.715440095074684,0.540271842252353,0.8366600265340759,NISQA_TRAIN_SIM/deg/c08617_4_128_2_7_001-ch6-speaker_seg37.wav,NISQA_TRAIN_SIM/ref/4_128_2_7_001-ch6-speaker_seg37.wav
NISQA_TRAIN_SIM,8618.0,8618.0,simulated,c08618_4_1296_2_7_001-ch6-speaker_seg51.wav,4_1296_2_7_001-ch6-speaker_seg51.wav,AusTalk,en,5.0,2.0,3.44337144,1.77300028,1.97622396,3.35660796,0.961358560064677,0.305280536944614,0.153357253559484,0.736723090948511,0.0,NISQA_TRAIN_SIM/deg/c08618_4_1296_2_7_001-ch6-speaker_seg51.wav,NISQA_TRAIN_SIM/ref/4_1296_2_7_001-ch6-speaker_seg51.wav
