filepath,condition,mos,dataset,split
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09535_book_06475_chp_0006_reader_02442_75_seg.wav,simulated,2.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09536_2_215_2_7_001-ch6-speaker_seg49.wav,simulated,4.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09537_tsp_2_FF_18.wav,simulated,3.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09538_4_1009_2_7_001-ch6-speaker_seg37.wav,simulated,1.875,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09539_4_53_2_7_001-ch6-speaker_seg33.wav,simulated,2.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09540_book_05190_chp_0003_reader_04866_0_seg.wav,simulated,1.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09541_1_1121_2_7_001-ch6-speaker_seg64.wav,simulated,2.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09542_book_09653_chp_0008_reader_00355_15_seg.wav,simulated,3.75,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09543_book_08120_chp_0002_reader_01354_0_seg.wav,simulated,1.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09544_wef_03397_00327690178_seg.wav,simulated,4.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09545_book_08191_chp_0041_reader_08697_6_seg.wav,simulated,3.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09546_sof_01523_00547405333_seg.wav,simulated,5.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09547_som_06136_02048151562_seg.wav,simulated,2.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09548_3_1134_2_7_001-ch6-speaker_seg41.wav,simulated,2.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09549_2_764_2_7_001-ch6-speaker_seg67.wav,simulated,3.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09550_book_01714_chp_0004_reader_04606_21_seg.wav,simulated,1.875,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09551_4_864_2_7_001-ch6-speaker_seg54.wav,simulated,3.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09552_4_458_2_7_001-ch6-speaker_seg30.wav,simulated,1.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09553_book_01468_chp_0008_reader_04824_0_seg.wav,simulated,3.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09554_scm_07049_00141210313_seg.wav,simulated,4.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09555_book_06514_chp_0020_reader_04410_8_seg.wav,simulated,2.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09556_1_254_2_7_001B-ch6-speaker_seg33.wav,simulated,3.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09557_3_789_2_7_001-ch6-speaker_seg57.wav,simulated,2.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09558_book_11126_chp_0020_reader_00712_14_seg.wav,simulated,2.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09559_1_363_2_7_001B-ch6-speaker_seg31.wav,simulated,2.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09560_book_03152_chp_0023_reader_06007_3_seg.wav,simulated,1.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09561_book_04613_chp_0008_reader_08133_5_seg.wav,simulated,4.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09562_book_07657_chp_0041_reader_00973_16_seg.wav,simulated,1.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09563_2_1211_2_7_001-ch6-speaker_seg58.wav,simulated,1.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09564_book_10728_chp_0025_reader_07244_60_seg.wav,simulated,1.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09565_2_539_2_7_001B-ch6-speaker_seg71.wav,simulated,1.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09566_sof_02121_00944241151_seg.wav,simulated,4.44444444444444,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09567_1_585_2_7_001-ch6-speaker_seg30.wav,simulated,3.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09568_tsp_2_FC_01.wav,simulated,2.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09569_4_98_2_7_001-ch6-speaker_seg5.wav,simulated,1.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09570_book_06687_chp_0006_reader_01754_15_seg.wav,simulated,4.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09571_book_01921_chp_0008_reader_11927_11_seg.wav,simulated,1.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09572_book_06795_chp_0019_reader_00436_3_seg.wav,simulated,4.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09573_book_06899_chp_0024_reader_10248_3_seg.wav,simulated,4.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09574_book_08293_chp_0009_reader_03283_14_seg.wav,simulated,3.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09575_book_07095_chp_0021_reader_09184_0_seg.wav,simulated,2.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09576_book_03227_chp_0097_reader_10785_0_seg.wav,simulated,4.42857142857143,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09577_scm_09334_01271563116_seg.wav,simulated,4.75,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09578_2_192_2_7_001-ch6-speaker_seg81.wav,simulated,1.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09579_mif_02484_00047480027_seg.wav,simulated,4.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09580_book_07592_chp_0005_reader_03900_26_seg.wav,simulated,4.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09581_book_04061_chp_0010_reader_06041_29_seg.wav,simulated,2.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09582_book_01501_chp_0017_reader_06781_21_seg.wav,simulated,1.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09583_book_09558_chp_0001_reader_01717_5_seg.wav,simulated,4.5,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09584_book_04368_chp_0033_reader_03794_3_seg.wav,simulated,2.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09585_book_04757_chp_0044_reader_08858_1_seg.wav,simulated,4.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09586_book_06223_chp_0009_reader_10687_31_seg.wav,simulated,1.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09587_3_235_2_7_001-ch6-speaker_seg101.wav,simulated,1.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09588_1_728_2_7_001-ch6-speaker_seg57.wav,simulated,3.75,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09589_1_247_2_7_001-ch6-speaker_seg54.wav,simulated,5.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09590_tsp_2_FC_17.wav,simulated,1.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09591_4_766_2_7_001-ch6-speaker_seg79.wav,simulated,2.75,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09592_1_742_2_7_001-ch6-speaker_seg88.wav,simulated,3.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09593_book_10813_chp_0002_reader_10168_39_seg.wav,simulated,1.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09594_wem_07508_01829928521_seg.wav,simulated,1.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09595_book_03044_chp_0027_reader_06381_12_seg.wav,simulated,1.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09596_scm_03397_01938015112_seg.wav,simulated,1.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09597_book_08830_chp_0007_reader_08320_2_seg.wav,simulated,3.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09598_3_1134_2_7_001-ch6-speaker_seg68.wav,simulated,3.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09599_3_1097_2_7_001-ch6-speaker_seg97.wav,simulated,2.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09600_2_170_2_7_001-ch6-speaker_seg97.wav,simulated,2.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09601_book_02143_chp_0012_reader_00069_29_seg.wav,simulated,2.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09602_1_645_2_7_001-ch6-speaker_seg101.wav,simulated,1.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09603_3_921_2_7_001-ch6-speaker_seg61.wav,simulated,1.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09604_book_05695_chp_0050_reader_06147_33_seg.wav,simulated,3.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09605_book_00028_chp_0038_reader_05919_27_seg.wav,simulated,3.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09606_3_566_2_7_001-ch6-speaker_seg81.wav,simulated,2.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09607_1_532_2_7_001-ch6-speaker_seg65.wav,simulated,2.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09608_2_361_2_7_001-ch6-speaker_seg36.wav,simulated,3.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09609_book_02730_chp_0000_reader_00062_11_seg.wav,simulated,1.25,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09610_book_06648_chp_0017_reader_06609_6_seg.wav,simulated,3.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09611_tsp_2_MF_01.wav,simulated,1.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09612_3_705_2_7_001-ch6-speaker_seg34.wav,simulated,3.5,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09613_book_04471_chp_0007_reader_10080_26_seg.wav,simulated,1.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09614_1_1_2_7_001-ch6-speaker_seg10.wav,simulated,1.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09615_3_404_2_7_001-ch6-speaker_seg62.wav,simulated,2.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09616_book_08523_chp_0024_reader_00478_9_seg.wav,simulated,4.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09617_book_07834_chp_0032_reader_10084_1_seg.wav,simulated,4.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09618_1_880_2_7_001-ch6-speaker_seg15.wav,simulated,3.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09619_book_09254_chp_0089_reader_09686_3_seg.wav,simulated,2.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09620_book_11176_chp_0114_reader_05625_3_seg.wav,simulated,1.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09621_3_243_2_7_001-ch6-speaker_seg20.wav,simulated,4.33333333333333,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09622_book_01806_chp_0016_reader_07107_15_seg.wav,simulated,2.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09623_1_256_2_7_001-ch6-speaker_seg78.wav,simulated,3.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09624_book_04308_chp_0032_reader_05487_5_seg.wav,simulated,1.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09625_4_216_2_7_001-ch6-speaker_seg72.wav,simulated,2.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09626_tsp_2_FG_17.wav,simulated,3.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09627_4_1316_2_7_001-ch6-speaker_seg83.wav,simulated,3.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09628_sof_09697_01023989670_seg.wav,simulated,3.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09629_book_00588_chp_0025_reader_01357_15_seg.wav,simulated,4.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09630_book_06028_chp_0038_reader_02515_21_seg.wav,simulated,2.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09631_book_10865_chp_0004_reader_08466_23_seg.wav,simulated,2.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09632_4_313_2_7_001-ch6-speaker_seg45.wav,simulated,1.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09633_4_111_2_7_001-ch6-speaker_seg90.wav,simulated,1.75,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09634_book_03651_chp_0003_reader_01358_10_seg.wav,simulated,4.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09635_book_09300_chp_0012_reader_02555_23_seg.wav,simulated,4.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09636_book_10139_chp_0041_reader_04558_5_seg.wav,simulated,3.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09637_2_1166_2_7_001-ch6-speaker_seg80.wav,simulated,1.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09638_1_785_2_7_001-ch6-speaker_seg60.wav,simulated,2.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09639_4_596_2_7_001-ch6-speaker_seg51.wav,simulated,3.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09640_2_1067_2_7_001-ch6-speaker_seg50.wav,simulated,2.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09641_3_306_2_7_001-ch6-speaker_seg84.wav,simulated,3.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09642_book_10964_chp_0018_reader_06639_0_seg.wav,simulated,3.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09643_book_02524_chp_0004_reader_01473_2_seg.wav,simulated,3.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09644_1_546_2_7_001-ch6-speaker_seg108.wav,simulated,1.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09645_1_1111_2_7_001-ch6-speaker_seg19.wav,simulated,3.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09646_4_465_2_7_001-ch6-speaker_seg74.wav,simulated,4.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09647_book_03716_chp_0007_reader_00265_6_seg.wav,simulated,4.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09648_book_11328_chp_0022_reader_02333_18_seg.wav,simulated,4.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09649_book_03651_chp_0011_reader_04243_2_seg.wav,simulated,1.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09650_book_08520_chp_0011_reader_06357_3_seg.wav,simulated,3.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09651_book_03401_chp_0001_reader_01479_8_seg.wav,simulated,2.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09652_3_195_2_7_001-ch6-speaker_seg82.wav,simulated,1.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09653_wem_03397_00663195695_seg.wav,simulated,2.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09654_book_08293_chp_0014_reader_07695_0_seg.wav,simulated,1.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09655_2_1067_2_7_001-ch6-speaker_seg36.wav,simulated,1.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09656_2_492_2_7_001-ch6-speaker_seg106.wav,simulated,3.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09657_1_1303_2_7_001-ch6-speaker_seg24.wav,simulated,2.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09658_2_1036_2_7_001-ch6-speaker_seg7.wav,simulated,1.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09659_1_916_2_7_001-ch6-speaker_seg20.wav,simulated,4.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09660_4_1243_2_7_001-ch6-speaker_seg72.wav,simulated,2.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09661_1_266_2_7_001-ch6-speaker_seg78.wav,simulated,3.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09662_book_02324_chp_0015_reader_10658_16_seg.wav,simulated,2.125,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09663_book_05078_chp_0011_reader_06171_11_seg.wav,simulated,3.25,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09664_book_07884_chp_0002_reader_08240_15_seg.wav,simulated,2.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09665_3_414_2_7_001-ch6-speaker_seg18.wav,simulated,2.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09666_3_1000_2_7_001-ch6-speaker_seg31.wav,simulated,1.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09667_book_09283_chp_0051_reader_05316_13_seg.wav,simulated,5.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09668_book_08882_chp_0003_reader_03624_2_seg.wav,simulated,1.375,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09669_4_596_2_7_001-ch6-speaker_seg6.wav,simulated,1.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09670_4_1328_2_7_001-ch6-speaker_seg72.wav,simulated,3.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09671_3_888_2_7_001-ch6-speaker_seg68.wav,simulated,1.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09672_1_1235_2_7_001-ch6-speaker_seg50.wav,simulated,1.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09673_3_795_2_7_001-ch6-speaker_seg73.wav,simulated,4.33333333333333,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09674_book_03549_chp_0003_reader_09053_1_seg.wav,simulated,2.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09675_book_07269_chp_0004_reader_04366_13_seg.wav,simulated,1.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09676_book_09108_chp_0013_reader_04049_53_seg.wav,simulated,2.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09677_book_07657_chp_0041_reader_00973_7_seg.wav,simulated,4.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09678_3_845_2_7_001-ch6-speaker_seg58.wav,simulated,3.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09679_tsp_2_MI_23.wav,simulated,3.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09680_1_416_2_7_001-ch6-speaker_seg78.wav,simulated,3.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09681_book_00334_chp_0032_reader_06686_1_seg.wav,simulated,2.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09682_2_1165_2_7_001-ch6-speaker_seg78.wav,simulated,4.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09683_1_1001_2_7_001-ch6-speaker_seg38.wav,simulated,4.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09684_4_307_2_7_001-ch6-speaker_seg104.wav,simulated,3.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09685_nom_02484_02048597214_seg.wav,simulated,5.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09686_scm_09697_01030146091_seg.wav,simulated,4.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09687_book_06648_chp_0017_reader_06609_2_seg.wav,simulated,1.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09688_book_09795_chp_0006_reader_01963_3_seg.wav,simulated,2.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09689_3_503_2_7_001-ch6-speaker_seg26.wav,simulated,1.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09690_2_1211_2_7_001-ch6-speaker_seg43.wav,simulated,1.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09691_book_04881_chp_0017_reader_06449_25_seg.wav,simulated,1.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09692_scf_05223_00797114294_seg.wav,simulated,1.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09693_4_98_2_7_001-ch6-speaker_seg57.wav,simulated,1.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09694_1_116_2_7_001-ch6-speaker_seg102.wav,simulated,3.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09695_4_977_2_7_001-ch6-speaker_seg75.wav,simulated,1.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09696_4_84_2_7_001-ch6-speaker_seg96.wav,simulated,1.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09697_tsp_2_FJ_14.wav,simulated,1.22222222222222,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09698_sof_04415_01844615446_seg.wav,simulated,1.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09699_sof_06592_00522986354_seg.wav,simulated,1.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09700_book_09123_chp_0023_reader_01147_13_seg.wav,simulated,1.75,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09701_book_06674_chp_0021_reader_10686_9_seg.wav,simulated,1.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09702_book_05837_chp_0018_reader_08948_24_seg.wav,simulated,1.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09703_2_1160_2_7_001-ch6-speaker_seg30.wav,simulated,1.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c09704_book_09589_chp_0042_reader_01347_43_seg.wav,simulated,1.0,nisqa_train_sim,train
