filepath,sample_id,system_id,mos,dataset,ref_dnsmos_ovrl,ref_nisqa_mos,ref_utmos
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000238.flac,urgent25_blind_test_fileid_000238,urgent25_blind_test_submission_794,2.0,urgent2025_sqa_scaled,2.504143714904785,3.282627820968628,1.2908068895339966
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000239.flac,urgent25_blind_test_fileid_000239,urgent25_blind_test_submission_794,2.625,urgent2025_sqa_scaled,2.831667184829712,2.648780107498169,2.439239740371704
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000270.flac,urgent25_blind_test_fileid_000270,urgent25_blind_test_submission_794,1.625,urgent2025_sqa_scaled,1.9507696628570557,2.253694534301758,1.2736244201660156
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000345.flac,urgent25_blind_test_fileid_000345,urgent25_blind_test_submission_794,1.875,urgent2025_sqa_scaled,2.3216755390167236,1.569622278213501,1.2582693099975586
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000373.flac,urgent25_blind_test_fileid_000373,urgent25_blind_test_submission_794,2.75,urgent2025_sqa_scaled,3.4409804344177246,3.636969804763794,1.417901873588562
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000531.flac,urgent25_blind_test_fileid_000531,urgent25_blind_test_submission_794,1.125,urgent2025_sqa_scaled,2.6071925163269043,2.67889666557312,1.278212308883667
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000618.flac,urgent25_blind_test_fileid_000618,urgent25_blind_test_submission_794,2.5,urgent2025_sqa_scaled,3.2208285331726074,2.4758694171905518,1.4558683633804321
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000668.flac,urgent25_blind_test_fileid_000668,urgent25_blind_test_submission_794,3.75,urgent2025_sqa_scaled,3.2405037879943848,4.533944129943848,3.5263524055480957
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000748.flac,urgent25_blind_test_fileid_000748,urgent25_blind_test_submission_794,4.0,urgent2025_sqa_scaled,3.062530994415283,4.545905113220215,2.9428882598876953
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000762.flac,urgent25_blind_test_fileid_000762,urgent25_blind_test_submission_794,2.125,urgent2025_sqa_scaled,2.5341315269470215,2.623845338821411,1.4102243185043335
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000772.flac,urgent25_blind_test_fileid_000772,urgent25_blind_test_submission_794,3.75,urgent2025_sqa_scaled,3.1667094230651855,3.3424596786499023,2.2184395790100098
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000884.flac,urgent25_blind_test_fileid_000884,urgent25_blind_test_submission_794,1.75,urgent2025_sqa_scaled,2.7364907264709473,3.526416301727295,1.9873509407043457
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000029.flac,urgent25_blind_test_fileid_000029,urgent25_blind_test_submission_795,3.5,urgent2025_sqa_scaled,3.0859997272491455,2.673553228378296,1.4687119722366333
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000178.flac,urgent25_blind_test_fileid_000178,urgent25_blind_test_submission_795,1.5,urgent2025_sqa_scaled,2.756094217300415,2.040177583694458,1.2970983982086182
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000238.flac,urgent25_blind_test_fileid_000238,urgent25_blind_test_submission_795,2.75,urgent2025_sqa_scaled,2.3111302852630615,1.9588972330093384,1.2866008281707764
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000239.flac,urgent25_blind_test_fileid_000239,urgent25_blind_test_submission_795,4.375,urgent2025_sqa_scaled,3.206749200820923,4.470220565795898,2.951305389404297
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000270.flac,urgent25_blind_test_fileid_000270,urgent25_blind_test_submission_795,2.75,urgent2025_sqa_scaled,2.3905141353607178,2.9508159160614014,1.3245258331298828
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000345.flac,urgent25_blind_test_fileid_000345,urgent25_blind_test_submission_795,2.25,urgent2025_sqa_scaled,2.4760491847991943,2.8096792697906494,1.3186484575271606
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000373.flac,urgent25_blind_test_fileid_000373,urgent25_blind_test_submission_795,3.25,urgent2025_sqa_scaled,3.1415820121765137,2.4865994453430176,1.3534964323043823
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000531.flac,urgent25_blind_test_fileid_000531,urgent25_blind_test_submission_795,2.75,urgent2025_sqa_scaled,3.115084171295166,2.6465485095977783,1.3081437349319458
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000618.flac,urgent25_blind_test_fileid_000618,urgent25_blind_test_submission_795,2.5,urgent2025_sqa_scaled,3.0858633518218994,1.7772191762924194,1.7639341354370117
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000668.flac,urgent25_blind_test_fileid_000668,urgent25_blind_test_submission_795,2.875,urgent2025_sqa_scaled,2.7261080741882324,3.113413095474243,3.0865213871002197
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000748.flac,urgent25_blind_test_fileid_000748,urgent25_blind_test_submission_795,3.25,urgent2025_sqa_scaled,3.064950942993164,2.436906576156616,2.6148428916931152
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000762.flac,urgent25_blind_test_fileid_000762,urgent25_blind_test_submission_795,2.5,urgent2025_sqa_scaled,2.6058311462402344,1.8135727643966675,1.4281929731369019
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000772.flac,urgent25_blind_test_fileid_000772,urgent25_blind_test_submission_795,3.0,urgent2025_sqa_scaled,3.0469632148742676,2.1593713760375977,1.5567355155944824
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000884.flac,urgent25_blind_test_fileid_000884,urgent25_blind_test_submission_795,2.75,urgent2025_sqa_scaled,2.4593873023986816,2.6047980785369873,2.4007699489593506
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000029.flac,urgent25_blind_test_fileid_000029,urgent25_blind_test_submission_796,3.0,urgent2025_sqa_scaled,3.050248622894287,2.227579355239868,1.361332654953003
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000178.flac,urgent25_blind_test_fileid_000178,urgent25_blind_test_submission_796,2.0,urgent2025_sqa_scaled,2.592017650604248,2.062298536300659,1.4679691791534424
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000238.flac,urgent25_blind_test_fileid_000238,urgent25_blind_test_submission_796,3.375,urgent2025_sqa_scaled,2.3958427906036377,1.351179838180542,1.2659876346588135
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000239.flac,urgent25_blind_test_fileid_000239,urgent25_blind_test_submission_796,3.875,urgent2025_sqa_scaled,3.3607869148254395,4.526401519775391,2.6463780403137207
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000270.flac,urgent25_blind_test_fileid_000270,urgent25_blind_test_submission_796,2.875,urgent2025_sqa_scaled,2.5145936012268066,2.83540415763855,1.3287986516952515
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000345.flac,urgent25_blind_test_fileid_000345,urgent25_blind_test_submission_796,2.875,urgent2025_sqa_scaled,2.27152419090271,2.8643600940704346,1.3168388605117798
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000373.flac,urgent25_blind_test_fileid_000373,urgent25_blind_test_submission_796,3.0,urgent2025_sqa_scaled,3.2555291652679443,2.5628232955932617,1.3574626445770264
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000531.flac,urgent25_blind_test_fileid_000531,urgent25_blind_test_submission_796,2.875,urgent2025_sqa_scaled,3.1216983795166016,3.064971685409546,1.2677198648452759
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000618.flac,urgent25_blind_test_fileid_000618,urgent25_blind_test_submission_796,3.0,urgent2025_sqa_scaled,2.9639906883239746,2.2885899543762207,1.6482374668121338
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000668.flac,urgent25_blind_test_fileid_000668,urgent25_blind_test_submission_796,3.625,urgent2025_sqa_scaled,2.7910287380218506,3.376145124435425,2.855316400527954
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000748.flac,urgent25_blind_test_fileid_000748,urgent25_blind_test_submission_796,3.375,urgent2025_sqa_scaled,3.1124985218048096,4.246452331542969,2.446296215057373
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000762.flac,urgent25_blind_test_fileid_000762,urgent25_blind_test_submission_796,3.375,urgent2025_sqa_scaled,2.3763177394866943,2.445358991622925,1.4001941680908203
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000772.flac,urgent25_blind_test_fileid_000772,urgent25_blind_test_submission_796,2.5,urgent2025_sqa_scaled,3.113525867462158,2.3984618186950684,1.6294852495193481
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000884.flac,urgent25_blind_test_fileid_000884,urgent25_blind_test_submission_796,3.625,urgent2025_sqa_scaled,3.06064510345459,3.1886703968048096,1.9252663850784302
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000029.flac,urgent25_blind_test_fileid_000029,urgent25_blind_test_submission_799,3.375,urgent2025_sqa_scaled,3.2333810329437256,3.6269989013671875,2.823120355606079
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000178.flac,urgent25_blind_test_fileid_000178,urgent25_blind_test_submission_799,3.75,urgent2025_sqa_scaled,3.475367546081543,3.752885580062866,2.857825517654419
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000238.flac,urgent25_blind_test_fileid_000238,urgent25_blind_test_submission_799,3.5,urgent2025_sqa_scaled,3.282270669937134,2.764512300491333,2.7513155937194824
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000239.flac,urgent25_blind_test_fileid_000239,urgent25_blind_test_submission_799,2.75,urgent2025_sqa_scaled,3.087592124938965,3.2570509910583496,2.602412223815918
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000270.flac,urgent25_blind_test_fileid_000270,urgent25_blind_test_submission_799,3.25,urgent2025_sqa_scaled,3.3057336807250977,4.019147872924805,3.0037755966186523
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000345.flac,urgent25_blind_test_fileid_000345,urgent25_blind_test_submission_799,2.625,urgent2025_sqa_scaled,3.115323543548584,4.519969940185547,2.8713862895965576
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000373.flac,urgent25_blind_test_fileid_000373,urgent25_blind_test_submission_799,4.25,urgent2025_sqa_scaled,3.355229139328003,4.61400032043457,2.781433582305908
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000531.flac,urgent25_blind_test_fileid_000531,urgent25_blind_test_submission_799,3.375,urgent2025_sqa_scaled,3.423025608062744,4.362892150878906,2.2360680103302
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000618.flac,urgent25_blind_test_fileid_000618,urgent25_blind_test_submission_799,3.0,urgent2025_sqa_scaled,2.9975218772888184,3.1776347160339355,2.2662453651428223
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000668.flac,urgent25_blind_test_fileid_000668,urgent25_blind_test_submission_799,4.0,urgent2025_sqa_scaled,2.963005304336548,3.264357328414917,3.4965176582336426
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000748.flac,urgent25_blind_test_fileid_000748,urgent25_blind_test_submission_799,2.5,urgent2025_sqa_scaled,2.901944398880005,3.230576753616333,2.5993475914001465
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000762.flac,urgent25_blind_test_fileid_000762,urgent25_blind_test_submission_799,2.125,urgent2025_sqa_scaled,2.723134994506836,2.3524577617645264,1.8198760747909546
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000772.flac,urgent25_blind_test_fileid_000772,urgent25_blind_test_submission_799,2.875,urgent2025_sqa_scaled,2.694669723510742,3.2969400882720947,2.012488842010498
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000884.flac,urgent25_blind_test_fileid_000884,urgent25_blind_test_submission_799,3.75,urgent2025_sqa_scaled,3.0929763317108154,3.5178234577178955,2.6959140300750732
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000029.flac,urgent25_blind_test_fileid_000029,urgent25_blind_test_submission_804,2.875,urgent2025_sqa_scaled,2.680849313735962,1.8272509574890137,1.4365673065185547
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000178.flac,urgent25_blind_test_fileid_000178,urgent25_blind_test_submission_804,2.125,urgent2025_sqa_scaled,2.0002171993255615,1.0615545511245728,1.3105788230895996
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000238.flac,urgent25_blind_test_fileid_000238,urgent25_blind_test_submission_804,2.75,urgent2025_sqa_scaled,1.9518036842346191,1.565169334411621,1.2730467319488525
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000239.flac,urgent25_blind_test_fileid_000239,urgent25_blind_test_submission_804,4.5,urgent2025_sqa_scaled,3.2128331661224365,4.233822822570801,2.7344226837158203
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000270.flac,urgent25_blind_test_fileid_000270,urgent25_blind_test_submission_804,2.75,urgent2025_sqa_scaled,2.1661171913146973,1.630437970161438,1.310684323310852
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000345.flac,urgent25_blind_test_fileid_000345,urgent25_blind_test_submission_804,1.875,urgent2025_sqa_scaled,1.5442842245101929,1.2025357484817505,1.29468834400177
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000373.flac,urgent25_blind_test_fileid_000373,urgent25_blind_test_submission_804,2.5,urgent2025_sqa_scaled,2.890620231628418,2.061760425567627,1.3124544620513916
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000531.flac,urgent25_blind_test_fileid_000531,urgent25_blind_test_submission_804,2.0,urgent2025_sqa_scaled,2.414191722869873,2.2364113330841064,1.2626936435699463
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000618.flac,urgent25_blind_test_fileid_000618,urgent25_blind_test_submission_804,2.75,urgent2025_sqa_scaled,2.8202834129333496,1.5323091745376587,1.5344758033752441
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000668.flac,urgent25_blind_test_fileid_000668,urgent25_blind_test_submission_804,3.5,urgent2025_sqa_scaled,2.7702972888946533,3.465505838394165,3.0016205310821533
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000748.flac,urgent25_blind_test_fileid_000748,urgent25_blind_test_submission_804,3.25,urgent2025_sqa_scaled,3.046968936920166,3.4546115398406982,2.4520246982574463
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000762.flac,urgent25_blind_test_fileid_000762,urgent25_blind_test_submission_804,2.625,urgent2025_sqa_scaled,2.317861795425415,2.320176362991333,1.540771245956421
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000772.flac,urgent25_blind_test_fileid_000772,urgent25_blind_test_submission_804,4.0,urgent2025_sqa_scaled,3.0916600227355957,2.6743030548095703,1.7495877742767334
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000884.flac,urgent25_blind_test_fileid_000884,urgent25_blind_test_submission_804,3.25,urgent2025_sqa_scaled,2.5870397090911865,3.3107306957244873,2.1983413696289062
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000029.flac,urgent25_blind_test_fileid_000029,urgent25_blind_test_submission_806,2.375,urgent2025_sqa_scaled,3.064574718475342,2.4776713848114014,1.4260027408599854
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000178.flac,urgent25_blind_test_fileid_000178,urgent25_blind_test_submission_806,1.0,urgent2025_sqa_scaled,1.9169219732284546,0.972753643989563,1.2384823560714722
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000238.flac,urgent25_blind_test_fileid_000238,urgent25_blind_test_submission_806,2.5,urgent2025_sqa_scaled,2.5803780555725098,1.8859999179840088,1.2753260135650635
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000239.flac,urgent25_blind_test_fileid_000239,urgent25_blind_test_submission_806,3.625,urgent2025_sqa_scaled,3.2709743976593018,4.471052169799805,2.958132028579712
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000270.flac,urgent25_blind_test_fileid_000270,urgent25_blind_test_submission_806,2.375,urgent2025_sqa_scaled,2.755068302154541,2.3780767917633057,1.301092505455017
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000345.flac,urgent25_blind_test_fileid_000345,urgent25_blind_test_submission_806,1.25,urgent2025_sqa_scaled,2.632608652114868,1.4959460496902466,1.2695789337158203
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000373.flac,urgent25_blind_test_fileid_000373,urgent25_blind_test_submission_806,2.75,urgent2025_sqa_scaled,3.1946260929107666,2.2593305110931396,1.3544046878814697
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000531.flac,urgent25_blind_test_fileid_000531,urgent25_blind_test_submission_806,1.625,urgent2025_sqa_scaled,2.893213987350464,2.003528118133545,1.2537841796875
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000618.flac,urgent25_blind_test_fileid_000618,urgent25_blind_test_submission_806,1.75,urgent2025_sqa_scaled,2.8661746978759766,1.6812416315078735,1.8129589557647705
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000668.flac,urgent25_blind_test_fileid_000668,urgent25_blind_test_submission_806,3.625,urgent2025_sqa_scaled,2.7909581661224365,3.3206160068511963,3.0169479846954346
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000748.flac,urgent25_blind_test_fileid_000748,urgent25_blind_test_submission_806,3.125,urgent2025_sqa_scaled,3.0270495414733887,2.6503682136535645,2.6318166255950928
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000762.flac,urgent25_blind_test_fileid_000762,urgent25_blind_test_submission_806,2.875,urgent2025_sqa_scaled,2.8116445541381836,2.048074245452881,1.4038019180297852
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000772.flac,urgent25_blind_test_fileid_000772,urgent25_blind_test_submission_806,2.5,urgent2025_sqa_scaled,2.8622283935546875,2.1652653217315674,1.5763908624649048
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000884.flac,urgent25_blind_test_fileid_000884,urgent25_blind_test_submission_806,2.625,urgent2025_sqa_scaled,2.5967612266540527,3.194178342819214,2.2112832069396973
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000029.flac,urgent25_blind_test_fileid_000029,urgent25_blind_test_submission_808,3.625,urgent2025_sqa_scaled,2.8255906105041504,3.2342662811279297,1.3715128898620605
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000178.flac,urgent25_blind_test_fileid_000178,urgent25_blind_test_submission_808,2.375,urgent2025_sqa_scaled,2.0276198387145996,2.0469014644622803,2.661686420440674
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000238.flac,urgent25_blind_test_fileid_000238,urgent25_blind_test_submission_808,3.375,urgent2025_sqa_scaled,2.4976584911346436,1.573248028755188,1.2850781679153442
